video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"zsYSSVoQnP4","NewJeans (뉴진스) 'Cool With You' Official MV (side A)","2023-07-19T15:00:01Z","UC3IZKseVpdzPSBaWxBxundA","HYBE LABELS","10","23.20.07","HYBE|HYBE LABELS|하이브|하이브레이블즈","3282184","342749","0","10932","https://i.ytimg.com/vi/zsYSSVoQnP4/default.jpg","False","False","NewJeans (뉴진스) 'Cool With You' Official MV (side A)Producer: MIN HEE JINMusic Video Director: Wooseok Shin© 2023 ADOR. All Rights Reserved.Connect with NewJeansPHONING https://phoning.onelink.me/KG15/n7452q87OFFICIAL YOUTUBE https://www.youtube.com/c/NewJeans_officialOFFICIAL WEBSITE https://newjeans.krOFFICIAL INSTAGRAM https://www.instagram.com/newjeans_officialOFFICIAL TWITTER https://twitter.com/NewJeans_ADOROFFICIAL TIKTOK https://www.tiktok.com/@newjeans_officialOFFICIAL WEVERSE https://weverse.io/newjeansofficialOFFICIAL FACEBOOK https://www.facebook.com/official.newjeansOFFICIAL JAPAN TWITTER https://twitter.com/@NewJeans_jpOFFICIAL WEIBO  https://weibo.com/NewJeansADOROFFICIAL BILIBILI https://space.bilibili.com/3493092783032940#Time_to_NewJeans#NewJeans #뉴진스 #NewJeans_GetUp#NewJeans_CoolWithYou#ADOR #어도어"
"qaqrN7kmWXQ","내가....임신?","2023-07-19T09:30:15Z","UC6KwCU8Y8Uw4h_Q0ptLZkqw","해쭈 [HAEJOO]","22","23.20.07","해쭈|가좍|쁘큐보이|카야|새삼이|브이로그|호주|foodtrip|foodie|australia|mukbang|먹방브이로그|먹방|해쭈먹방|cooking|요리|고매요리","1032569","72342","0","10177","https://i.ytimg.com/vi/qaqrN7kmWXQ/default.jpg","False","False","-비지니스 문의는 이쪽으로 👉🏽 haejoo@sandboxnetwork.net감성가득 인스타그램 👉🏽  https://instagram.com/hae_jooooo_미지의 그곳 해쭈 팬카페 👉🏽  https://m.cafe.naver.com/australiahaeju"
"lFvZXuxy2zo","NCT DREAM(엔시티 드림)의 킬링보이스를 라이브로! – Candy, 맛, ISTJ, 오르골, Broken Melodies, 주인공, 고래, 파랑, Beatbox | 딩고뮤직","2023-07-18T10:00:12Z","UCtCiO5t2voB14CmZKTkIzPQ","딩고 뮤직 / dingo music","10","23.20.07","딩고뮤직|dingo|dingomusic|music|kpop|live|멜론|세로라이브|최신가요|top100|아이돌|라이브|음악|딩고|NCTDREAM|엔시티드림|ISTJ|MBTI|마크|런쥔|재민|제노|지성|해찬|천러","2552903","325474","0","18983","https://i.ytimg.com/vi/lFvZXuxy2zo/default.jpg","False","False","칠드림 폼 미쳤다🤭서사 맛집 NCT DREAM의 정규 3집 ‘ISTJ’ 많은 사랑 부탁드립니다💚[선곡리스트]00:00 오프닝00:34 Candy02:27 맛 (Hot Sauce)03:28 Hello Future03:57 버퍼링 (Glitch Mode)05:05 Chewing Gum 05:44 덩크슛 (Dunk Shot)07:01 We Young08:11 We Go Up09:44 Graduation11:05 고래 (Dive Into You)  11:56 파랑 (Blue Wave) 🆕12:43 오르골 (Life Is Still Going On)14:26 주인공 (Irreplaceable)15:41 Fire Alarm16:31 GO16:47 BOOM17:37 Beatbox18:50 Broken Melodies 🆕20:07 ISTJ 🆕▶딩고뮤직 (Dingo Music) : http://bit.ly/Dingo__Music▶딩고프리스타일 (Dingo Freestyle) : http://bit.ly/Dingo__Freestyle▶일소라 (일반인들의 소름돋는 라이브) : http://bit.ly/ilsoracontact : musicbiz@makeus.com#NCTDREAM #엔시티드림 #ISTJ #NCTDREAM_ISTJ#킬링보이스 #KillingVoice #딩고뮤직 #DingoMusic"
"D4AtpsxE4es","[EPISODE] 정국 (Jung Kook) 'Seven (feat. Latto)' MV Shoot Sketch - BTS (방탄소년단)","2023-07-19T10:00:01Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","23.20.07","방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin","2828038","496458","0","12300","https://i.ytimg.com/vi/D4AtpsxE4es/default.jpg","False","False","#BTSEPISODE #JungKook_Seven #정국 #JungKook #BTS #방탄소년단 Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://btsblog.ibighit.com"
"zefga5_GEyY","[리무진서비스] EP.72 에스파 윈터 | aespa WINTER | I’m Unhappy, London, Confetti, 대낮에 한 이별","2023-07-18T09:00:09Z","UCeLPm9yH_a_QH8n6445G-Ow","KBS Kpop","10","23.20.07","KBS|KPOP|뮤직|KBSKPOP|K-POP|케이팝|kpop|KBSKpop|음악|kbs kpop|윈터|에스파|winter|aespa|윈터 보컬|윈터 리무진|리무진서비스|이무진|leemujin|leemujin service|림썰|김민정|윈터 커버|윈터 라이브|대낮에 한 이별|윈터 커버곡|에스파 커버|에스파 라이브|aespa live","1494019","87889","0","5275","https://i.ytimg.com/vi/zefga5_GEyY/default.jpg","False","False","#윈터 #에스파 #이무진 #리무진서비스#WINTER #aespa #LEEMUJIN #LEEMUJINSERVICE00:00  I’m Unhappy04:30 London (원곡: 백예린)15:43 Confetti (원곡: Tori Kelly )23:32 대낮에 한 이별 (원곡: 박진영, 선예)최상의 라이브로 최고의 만족을 드립니다, ＜리무진 서비스＞Twitter : https://twitter.com/mujin_plzInstagram: https://www.instagram.com/mujin_plz/제작 : STUDIO K비즈니스 문의 : officialstudiokk@gmail.com"
"nJDMAjwxthM","NewJeans (뉴진스) 'Cool With You' & 'Get Up' Official MV (side B)","2023-07-19T15:00:06Z","UC3IZKseVpdzPSBaWxBxundA","HYBE LABELS","10","23.20.07","HYBE|HYBE LABELS|하이브|하이브레이블즈","2795108","297521","0","11313","https://i.ytimg.com/vi/nJDMAjwxthM/default.jpg","False","False","NewJeans (뉴진스) 'Cool With You' & 'Get Up' Official MV (side B) Producer: MIN HEE JINMusic Video Director: Wooseok Shin© 2023 ADOR. All Rights Reserved.Connect with NewJeansPHONING https://phoning.onelink.me/KG15/n7452q87OFFICIAL YOUTUBE https://www.youtube.com/c/NewJeans_officialOFFICIAL WEBSITE https://newjeans.krOFFICIAL INSTAGRAM https://www.instagram.com/newjeans_officialOFFICIAL TWITTER https://twitter.com/NewJeans_ADOROFFICIAL TIKTOK https://www.tiktok.com/@newjeans_officialOFFICIAL WEVERSE https://weverse.io/newjeansofficialOFFICIAL FACEBOOK https://www.facebook.com/official.newjeansOFFICIAL JAPAN TWITTER https://twitter.com/@NewJeans_jpOFFICIAL WEIBO  https://weibo.com/NewJeansADOROFFICIAL BILIBILI https://space.bilibili.com/3493092783032940#Time_to_NewJeans#NewJeans #뉴진스 #NewJeans_GetUp#NewJeans_CoolWithYou#ADOR #어도어"
"XDnGdcgd3Pc","NCT DREAM 엔시티 드림 'ISTJ' MV","2023-07-17T09:00:19Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","23.20.07","nct dream|엔시티 드림|엔드림|mark|renjun|jaemin|jeno|haechan|chenle|jisung|마크|런쥔|재민|제노|해찬|천러|지성|istj|아이에스티제이|정규3집|3rd album|mv|music video|뮤비|뮤직비디오","36584118","582725","0","73337","https://i.ytimg.com/vi/XDnGdcgd3Pc/default.jpg","False","False","NCT DREAM's 3rd album 'ISTJ' is out!Listen and download on your favorite platform: https://NCTDREAM.lnk.to/ISTJ🎶 'Broken Melodies' MV https://youtu.be/2R_S5TgDWMY[Tracklist]01 ISTJ02 Broken Melodies03 Yogurt Shake04 Skateboard05 파랑 (Blue Wave) 06 Poison (모래성)07 SOS08 Pretzel (♡)09 제자리 걸음 (Starry Night) 10 Like We Just MetNCT DREAM Officialhttps://www.youtube.com/nctdreamhttps://www.instagram.com/nct_dreamhttps://www.tiktok.com/@official_ncthttps://twitter.com/NCTsmtown_DREAMhttps://www.facebook.com/NCTDREAM.smtownhttps://twitter.com/NCT_OFFICIAL_JP#NCTDREAM #ISTJ #NCTDREAM_ISTJNCT DREAM 엔시티 드림 'ISTJ' MV ℗ SM Entertainment"
"J9DlrnNlgfE","NewJeans(뉴진스) - Super Shy @인기가요 inkigayo 20230716","2023-07-16T09:42:47Z","UCS_hnpJLQTvBkqALgapi_4g","스브스케이팝 X INKIGAYO","24","23.20.07","Inkigayo|인기가요직캠|안방1열직캠|스브스케이팝|스브스 직캠|인기가요|인가|음방|음악방송|뉴진스|NewJeans|Super Shy|New Jeans|어도어|뉴진스 컴백|뉴진스 신곡|뉴진스 안무|뉴진스 직캠|뉴진스 노래|뉴진스 음방|뉴진스 페이스캠|뉴진스 인가|뉴진스 음악방송|뉴진스 인기가요|민지|하니|다니엘|해린|혜인|MINJI|HANNI|DANIELLE|HAERIN|HYEIN","2044232","81384","0","1803","https://i.ytimg.com/vi/J9DlrnNlgfE/default.jpg","False","False","NewJeans - Super Shy #SBSInkigayo_EP1191뉴진스 - Super Shy #NewJeans #Super_ShySBS Inkigayo(인기가요) is a Korean music program broadcast by SBS. The show features some of K-pop artists’ performance every Sunday.Check out this week’s Inkigayo Line up and meet your favorite artist!🔗bit.ly/3epKoUp"
"U-ru_m5Uehg","적반하장으로 따지는 김희재에게 살벌한 경고 날리는 차예련 | 행복배틀 EP.15 | ENA 채널 | 매주 수.목 밤 9시 본 방송","2023-07-19T13:20:00Z","UCAP8OK0GHFbnL5OkY3j04Xw","ENA 이엔에이","24","23.20.07","skyTV|스카이티비|#ENA|#ENA드라마|#ENA오리지널드라마|#ENA수목드라마|#행복배틀|#ENA행복배틀|#이엘|#진서연|#차예련|#박효주|#우정원","219300","1343","0","49","https://i.ytimg.com/vi/U-ru_m5Uehg/default.jpg","False","False","김나영(차예련)은 조아라(김희재)의 회사에 찾아가 상간녀 위자료 청구소송장을 건넨다.여태까지 즐거웠던 거 뱉어낼 시간~!#행복배틀 #이엘 #진서연 #차예련 #박효주 #우정원ENA 수목드라마 | 행복배틀 | 매주 수.목 밤 9시 본 방송📺 ENA 채널 번호 안내 📺Genie TV 1번/ skylife 1번/ HCN 996번/ Btv 40번/ U+ 72번/ LG헬로 45번/ 딜라이브 58번/ CMB 37번/ Btv 알뜰 57번✅ ENA👉구독 : http://bit.ly/3ausdaT👉ENA 공식 홈페이지 : https://ena.skylifetv.co.kr👉페이스북 : https://www.facebook.com/channel.ena👉인스타그램 : https://www.instagram.com/channel.ena"
"2AcAkKxbUtg","[#스타다큐마이웨이] 우울증인지도 모를 정도로 정신없었던 '개똥 엄마' 이상미, 그런 그녀가 한 사람 위해 40년 동안 꾸준히 한 일 (TV CHOSUN 230716 방송)","2023-07-19T00:00:01Z","UCb5ymSxGa41rYAMDvh22I2Q","TV CHOSUN LIFE","24","23.20.07","암|위암|간암|폐암|유방암|심장암|심장병|당뇨|고혈압|뇌졸중|뇌경색|뇌혈관질환|뇌질환|심장질환|심혈관질환|간|뼈|골다공증|관절염|허리디스크|디스크|폐렴|대장암|대장|건강|수술|건강유튜브|TVCHOSUNLIFE|이상미|이상미 테마파크|테마파크|이상미 여주 테마파크|여주 테마파크|이상미 조성호|조성호|조성호 이상미|이상미 잘부탁드립니다|잘부탁드립니다|이상미 복면가왕|복면가왕|이상미 근황|근황|이상미 익스|익스|이상미 대학가요제 영상|대학가요제|이상미 슈가맨|슈가맨|이상미 배우|배우 이상미|배우|이상미 노래|노래|이상미 이혼|이혼|이상미 요가|요가|이상미 가수|가수|전원일기|전원일기 박윤배|박윤배|전원일기 다시보기|전원일기 응삼이|전원일기 동창회|전원일기 귀신|전원일기 금동이|전원일기 장례식|전원일기 김수미|전원일기 노마|티비조선|tv조선|TV조선|tvchosun|TVCHOSUN|스타다큐|마이웨이","231296","1530","0","83","https://i.ytimg.com/vi/2AcAkKxbUtg/default.jpg","False","False","국민 드라마 전원일기 속개똥 엄마를 담당하던배우 이상미어느덧 연기 인생 40년을맞이한 그녀가경기도 여주에서7,000평 규모의 부지에양옥과 한옥이 공존하는테마파크를 짓고 있다는데?!영상을 함께 보자.* 출연자, 특히 미성년자 출연자를 향한 악성 댓글은 사전 고지 없이 삭제될 수 있습니다. *#여주 #전원생활 #전원주택 #테마파크 #이상미 #개똥엄마 #전원일기 #tvchosun #스타다큐마이웨이 TV CHOSUN LIFE는 우리 삶을 풍요롭게 해줄 바른 정보를 전달합니다.매일 업로드되는 TV CHOSUN 라이프 콘텐츠와 함께 하세요!"
