video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"qTS0fXOp9cI","Kany García, Carin Leon - Te Lo Agradezco (Official Video)","2023-07-28T00:00:10Z","UCYnMT8rirp5aKOufiwkXEAw","kanygarciaVEVO","10","23.29.07","kanygarcia|kany|carin leon|quisiera volver ser la misma de antes kany|nueva musica kany garcia 2023|kany garcia 2023|carin leon 2023|pop regional mexicano|nueva musica carin leon 2023|presave|regional mexicano|musica mexicana|colaboracion kany garcia|colaboracion carin leon|5020 Records|Kany García Carin Leon|Regional Mexican|Te Lo Agradezco","789443","52956","0","1305","https://i.ytimg.com/vi/qTS0fXOp9cI/default.jpg","False","False","Kany García & Carin Leon – Te Lo Agradezco (Video Oficial)Escucha Te Lo Agradezco aquí: https://KanyGarcia.lnk.to/TeLoAgradezco TE LO AGRADEZCOBY KANY GARCÍA, CARIN LEONQuisiera volver a ser La misma de siempreY quisiera pensar que no he cambiado en nadaY es mentiraTú me jodiste la vidaY me perdí por tanto tiempoMe encontré y ya no me sueltoHoy quiero gritarle a cuatro vientosTe lo agradezcoHiciste lo que más me conveníaTu amor fue de mentira y este honesto y al final ni te lo merecíasTe lo agradezcoLograste que logran los cobardesQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeNo pienso ni dedicarte Ni una rola de despecho, Yo quise mejor echarle Limón y sal a este pechoY la herida Se borró como sabíaTe lo agradezcoHiciste lo que más me conveníaTu amor fue de mentira y este honesto y al final ni te lo merecíasTe lo agradezcoLograste que logran los cobardesQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeY tu que decías que noPodría vivir sin tíY buscas cualquier razónPa’ andar hablando de míAy amorQue ganas con joderme el corazónY te lo agradezcoHiciste lo que más me conveníaTu amor fue de mentira y este honesto y al final ni te lo merecíasTe lo agradezcoLograste que logran los cobardesQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeAy a tí te valió madreSigue a Kany GarcíaTikTok https://www.tiktok.com/@kanygarcia Instagram https://www.instagram.com/kanygarcia/ Facebook https://www.facebook.com/kanygarcia/ Sigue a Carin LeonTikTok https://www.tiktok.com/@carinleonoficial Instagram https://www.instagram.com/carinleonoficial/ Facebook https://www.facebook.com/carinleonoficial #KanyGarcia #CarinLeon #TeLoAgradezco"
"BVdngsy95mY","Myke Towers - Lala (Video Oficial)","2023-07-28T00:00:10Z","UCLk8IJ1TwI7Xl7UUfAD8xPQ","Myke Towers","10","23.29.07","myke towers|otro|young kingz|New Video|Nuevo Video|myke towers lala|lala|myke lala|Myke towers Lala video oficial","2259144","135976","0","4663","https://i.ytimg.com/vi/BVdngsy95mY/default.jpg","False","False","Myke Towers - Lala (Video Oficial).#MykeTowers #Lala #VideoOficialEscucha o descarga: Sígueme en mis redes: Instagram: https://www.instagram.com/myketowers/Facebook: https://www.facebook.com/myketowersofficial/Twitter: https://twitter.com/myketowerspr"
"Dq1SEhtigKY","Ivan Cornejo - Aquí Te Espero (Official Video)","2023-07-28T00:00:09Z","UCW1QQBeFN9OU87lMcv3jClg","Ivan Cornejo","10","23.29.07","Ivan cornejo|Ivan musica|manzana records|cornejo|esta dañana ivan|esta dañada|esta danada ivan cornejo|esta danada ivan|aqui te espero|aqui te espero ivan cornejo|aqui te espero ivan|hasta la muerte ivan cornejo|j ivan cornejo|mentiras ivan cornejo","758555","90801","0","4929","https://i.ytimg.com/vi/Dq1SEhtigKY/default.jpg","False","False","Escúchala en todas las plataformas: https://lnk.to/aquiteesperoSigue a Ivan:TikTok: https://www.tiktok.com/@ivancornejoooInstagram: https://www.instagram.com/ivancornejoo/YouTube: https://www.youtube.com/channel/UCW1QQBeFN9OU87lMcv3jClgBooking: IVAN@wmeagency.com Lyrics/Letra:Quien crees que eres usted Maltratándome así Piensas que soy un pendejoHaciendo todo por ti No te aproveches de míSabes que tienes poder Tú tienes todo control Yo casi no puedo ver Tú sabes muy bien lo que esTe encanta destruirme Nadie va entender Nadie va poder Cambiar lo que yo siento por ti Nadie va entender me Y qué bonito es amarte y poder besarte No me importa que piensen Y me llamen un locoPor pensar que regresas Me tienes dando vueltas Por tu amor Por tu amor Me muero por ti Todo fue por ti Por qué te olvidaste de míLA LA LA LA LALA LA LA LA LA Quiero olvidarme de tiLA LA LA LA LALA LA LA LA LAAquí te espero Donde nuestra historia terminó Donde nuestro barco se ahogó Cuando sale nuestra parte 2  Y aunque sea mentira tu amorTe esperaría Todo el tiempo en el mundo También mentíCuando te dije Que no sentí Nadita por ti Cuando te fuiste De mi vidaLloré por ti No me importa que piensen Y me llamen un locoPor qué no regresas Me tienes dando vueltas Por tu amor Por tu amor Me muero por ti Todo fue por ti Por qué te olvidaste de mí LA LA LA LA LALA LA LA LA LA Quiero olvidarme de tiLA LA LA LA LALA LA LA LALA#IvanCornejo #AquiTeEspero"
"toM3RWDjil0","Santa Fe Klan - Algo Más (Video Oficial)","2023-07-28T02:03:00Z","UC4Ge3cqrdyOszmnJTcMICcg","Santa Fe Klan Official","24","23.29.07","[none]","278364","23287","0","652","https://i.ytimg.com/vi/toM3RWDjil0/default.jpg","False","False","Santa Fe Klan - Algo Más (Video Oficial)↳ESCUCHAhttps://orcd.co/albumtodo↳MÚSICACompositor: Ángel Jair Quezada JassoProductor: Moler VidalGuitarrista: Maq↳VIDEODirector: Jos Macías Co. Dirección: AESE13, Ángel GodfriProductor: Luis Villaseñor DOP: AESE13, Ángel GodfriCámara: David MárquezEdición: AESE13Asistente de dirección: Susana RosanSanta Fe Klan ➢Instagram -  https://www.instagram.com/santa_fe_klan_473/➢Spotify - https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9Yp?si=lKTeu5GXTlKFBgH9-NKyKA➢Apple Music - https://music.apple.com/mx/artist/santa-fe-klan/1140191076➢Amazon Music - https://music.amazon.com.mx/artists/B01KW2YAQA/santa-fe-klan?marketplaceId=A1AM78C64UM0Y8&musicTerritory=MX&ref=dm_sh_sTMtlrgJ4FGq0r5tGw98TrJDu➢Facebook - https://www.facebook.com/santafeklanoficial➢TikTok - https://www.tiktok.com/@santa.feklan473➢Twitter - https://twitter.com/santa_fe_klan_#AlgoMás #santafeklan #473music"
"RQqZuYUxg_I","Olvidé que había COMPRADO ESTAS COSAS 7!","2023-07-26T22:30:36Z","UCsCQIvK0LGpb3dBRo2RXAfA","MissaSinfonia","23","23.29.07","missasinfonia|missa sinfonia|divertido|analisis rosa de guadalupe|lusito comunica|wismichu|momos|memes|sldg|auronplay","4341195","544839","0","24104","https://i.ytimg.com/vi/RQqZuYUxg_I/default.jpg","False","False","Sigamos en contacto!Twitch:https://www.twitch.tv/missasinfoniaFacebook:https://www.facebook.com/missa.sinfonia/?ref=ts&fref=tsTwitter:http://www.twitter.com/MissaSinfoniatumblr.http://missasinfonia.tumblr.com/instagram:http://instagram.com/missasinfoniaSoundCloud:http://www.soundcloud.com/missasinfonia"
"UW_7ypDSX74","alex ponce - traición (video oficial)","2023-07-28T00:58:37Z","UCjYYFk94bHbTInicWV7cNGg","Alex Ponce","10","23.29.07","[none]","267882","41057","0","2214","https://i.ytimg.com/vi/UW_7ypDSX74/default.jpg","False","False","A film by BluventúDirected By: Desperdiciado Escucha aquí: http://alexponce.lnk.to/traicionSígueme en TikTok: http://AlexPonce.lnk.to/TikTokInstagram: http://AlexPonce.lnk.to/InstagramOfficial Music Video by Alex Ponce performing “traición” (C) 2023 NEON16"
"TUL1Mgxy1uw","Resumen y todos los goles América 4-0 St. Louis City SC | Leagues Cup","2023-07-28T04:18:24Z","UC3j75twE_C1Y3TKgkN2iffA","Club América","17","23.29.07","Club|América|Águilas","179886","4538","0","257","https://i.ytimg.com/vi/TUL1Mgxy1uw/default.jpg","False","False",""
"965FCZG7HEg","Ramón Vega, Christian Nodal - dEsANiMaO :( (Official Video)","2023-07-27T22:00:04Z","UCPNcVNURawLxRLWfBfjA7DA","ramonvegaVEVO","10","23.29.07","Ramón Vega|Christian Nodal|Ramón Vega Christian Nodal dEsANiMaO :(|Ramón Vega Christian Nodal|dEsANiMaO :( Official Video|dEsANiMaO :( video oficial|Ramón Vega dEsANiMaO :(|PA' TI :):|dEsANiMaO :( lyrics|dEsANiMaO :( letra|Ramón Vega 2023|Regional Mexican|Sony Music Latin|dEsANiMaO :(","440740","12698","0","809","https://i.ytimg.com/vi/965FCZG7HEg/default.jpg","False","False","Ramón Vega & Christian Nodal - dEsANiMaO :( (Official Video)Music:Apple Music: https://SML.lnk.to/dEsANiMaO/applemusicSpotify: https://SML.lnk.to/dEsANiMaO/spotifyAmazon: https://SML.lnk.to/dEsANiMaO/amazonmusicstreaming YouTube: https://SML.lnk.to/dEsANiMaO/youtubeiTunes: https://SML.lnk.to/dEsANiMaO/itunes Deezer: https://SML.lnk.to/dEsANiMaO/deezerTikTok: https://SML.lnk.to/dEsANiMaO/tiktokusemysound Pandora: https://SML.lnk.to/dEsANiMaO/pandora Lyrics:Estoy cansado de siempre tener la culpaDe que te alejes y sea yo el que te buscaOjala tuvieras un espejo, pa q veas lo q haces malO una amiga que te de consejos Por qué estoy desanimaoComo dice la canciónsin tu amor me pongo down Quisiera estar a tu ladoPero tu orgullo nos tiene alejao’No te voy a mentir Baby estoy desanimaoComo dice la canciónsin tu amor me pongo down Quisiera estar a tu lado Pero tú indiferencia me tiene cansado Y he tratado de escribirte, pero estoy bloqueaoLas canciones no me salen como antesSi esto fuera una pelea pierdo por knock-outQuedo descalificao por andar de enamoraoviendo tus estadosPreguntándome como has estadoSi me has extrañadoSi has escrito algún mensaje que nunca has enviadoPor andar de enamorado Viendo tus estados Siempre termino en mi cama triste y despechado Si me has extrañado Llama o por lo menos mándame un DMPor qué estoy desanimao Como dice la canciónsin tu amor me pongo down Quisiera estar a tu ladoPero tu orgullo nos tiene alejao’ y No te voy a mentir Baby estoy desanimaoComo dice la canciónsin tu amor me pongo down Quisiera estar a tu lado Pero tú indiferencia me tiene cansado Estoy cansado de siempre tener la culpaDe que te alejes y sea yo el que te busca Ojalá tuvieras un espejo Pa’ que veas to’ lo qué haces mal O una amiga que te de consejosRamon Vega:Facebook: https://www.facebook.com/ramonvega Instagram: https://www.instagram.com/ramonvegaTikTok: https://www.tiktok.com/@soyramonvega#RamonVega #ChristianNodal  #dEsANiMaO:(Official video by Ramón Vega & Christian Nodal dEsANiMaO :( (Official Video). (C) 2023 Cove Récords, under exclusive license to Sony Music Entertainment US Latin LLC"
"gw-ctjR5fqs","Este es mi NUEVO DEPA en CDMX 😍 HOUSE TOUR | Carolina Díaz","2023-07-27T22:45:01Z","UCEG_X195mDPg7KpAKiFg5jQ","Carolina Díaz","24","23.29.07","carolina diaz|bryan skabeche|departamento|hour tour|depa tour|cdmx|momento incomodo|aventuras|nueva etapa|viaje|cambios|mudanza|adios","317543","24144","0","567","https://i.ytimg.com/vi/gw-ctjR5fqs/default.jpg","False","False","Me emociona mucho mostrarles MI NUEVO DEPA!! 😍manden ideas para decorar 🥰🔥 SOLO PARA GENTE CHIDA 🔥🍕Instagram: @SoyCarolinaDiaz🍕Youtube: @CarolinaDiaz🍕Facebook: @SoyCarolinaDiaz🍕Twitter: @LadyCorico🍕Tik Tok: @carolinadiazof🍕Twitch: @carolinadiazof #CarolinaDiaz #BryanSkabecheContacto: carolinavazquezw@gmail.com"
"gxeyC1cPJsA","TREASURE - 'BONA BONA' M/V","2023-07-28T09:00:09Z","UCx9hXYOCvUYwrprEqe4ZQHA","TREASURE (트레저)","24","23.29.07","YG Entertainment|YG|와이지|K-pop|트레져|트레저|TREASURE|CHOI HYUN SUK|JIHOON|YOSHI|JUNKYU|YOON JAE HYUK|ASAHI|DOYOUNG|HARUTO|PARK JEONG WOO|SO JUNG HWAN|최현석|지훈|요시|준규|윤재혁|아사히|도영|하루토|박정우|소정환|TREASURE MOVE|T5 MOVE|MOVE|트레저 무브|T5|T5 무브|REBOOT|트레저 REBOOT|트레저 리부트|트레저 정규2집|TREASURE REBOOT|TREASURE 리부트|BONA BONA|I WANT YOUR LOVE|RUN|MOVE (T5)|G.O.A.T|멍청이|STUPID|어른|THE WAY TO|WONDERLAND|B.O.M.B|LOVESICK","7620627","438170","0","98708","https://i.ytimg.com/vi/gxeyC1cPJsA/default.jpg","False","False","TREASURE – BONA BONA낮에 타는 태양새벽의 별 같아내 세상 속엔 네가매일 떠오르니까Baby don’t cry 꽉 잡아 여길 떠나너와 내가 영원할 곳으로Cuz I can’t stop 도망가자 여긴 폭탄우릴 파괴하는 것들뿐이야You are magic in my mind정해진 운명은 없다고 하지만수만 번 생각해 봐도눈을 뜨고 태어났을 때부터 난Born to born to born to love yaYeah yeahBorn to born to born to love yaOhBorn to born to born to love ya홀린 듯이뒤꽁무니쫓아가지홀린 듯이더 빠져 DeepFollow your lips네 맘에 문 열어 Door파고들어 너의 CoreForever ever all long갈 수 있게AbracadabraBorn to love ya 널 원해 전부 다거절은 거절해 난너 말고 아무것도 안 담아네 품에 난 갇혀감싸줘 Xs and Os널 반복되는 매 생마다Born to love ya 찾았어Again & again 돌고 돌아서마침표 팍넌 내 마지막영원히 놓지 않아No doubt눈이 번쩍 뜨여졌어 너란 보석너를 갖고 싶어 훔쳤으니까나를 던져 너를 건져Come closer우리 사랑의 시작일 뿐이야You are magic in my mind정해진 운명은 없다고 하지만수만 번 생각해 봐도눈을 뜨고 태어났을 때부터 난Born to born to born to love yaYeah yeahBorn to born to born to love yaOhBorn to born to born to love ya아침 해가 뜰 때까지Let’s speed it up let’s speed it up달아나 지구 끝까지Let’s speed it up let’s speed it up둘만의 섬으로 가자다른 사람은 안 돼 Baby you’re all that I needNo넌 내 삶의 Climax뜨거워져 Burning in love하얗게 불태워 You’re my adrenaline넌 내 삶의 Climax뜨거워져 Burning in love하얗게 불태워 You’re my adrenalineBorn to born to born toOh oh oh oh ohLove ya love ya love yaOh oh oh oh oh oh oh ohBorn to born to born toOh oh oh oh ohLove ya love ya love yaOh oh oh oh oh oh oh ohBorn to born to born to love ya#TREASURE #트레저 #2NDFULLALBUM #REBOOT #MV #BONABONA #OUTNOW #YGAvailable @ https://treasure.lnk.to/REBOOT_More about TREASURE @https://yg-treasure.comhttps://www.youtube.com/OfficialTreasurehttps://www.facebook.com/OfficialTreasurehttps://www.twitter.com/ygtreasuremakerhttps://www.instagram.com/yg_treasure_official"
